class	id	name	speciesType	compartment	positionToCompartment	included	quantity type	initialQuantity	substanceUnits	hasOnlySubstanceUnits	b.c.	constants	MIRIAM[relation]	MIRIAM[datatype]	MIRIAM[id]
PROTEIN	s9197	Nrg1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002450
PROTEIN	s83	Cyc8		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000316
PROTEIN	s84	Tup1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000680
PROTEIN	s9219	Nrg1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002450
PROTEIN	s9220	Snf1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002480
PROTEIN	s118	Rom2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004363
PROTEIN	s6330	Rom2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004363
PROTEIN	s9225	Lrg1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002399
PROTEIN	s9226	Bem2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000957
PROTEIN	s9227	Bag7		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005660
PROTEIN	s9228	Sac7		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002797
PROTEIN	s9229	Fks1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004334
PROTEIN	s9230	Mid2		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004324
PROTEIN	s9231	Zeo1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005469
PROTEIN	s8364	Bni1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005215
PROTEIN	s9232	Bnr1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001421
PROTEIN	s8380	Sec3		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000810
PROTEIN	s137	Pkh1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002898
PROTEIN	s9234	Pkh2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005460
PROTEIN	s6231	Pkc1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000201
PROTEIN	s138	Pkc1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000201
PROTEIN	s9235	Bck1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003631
PROTEIN	s23	Bck1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003631
PROTEIN	s9236	Mkk1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005757
PROTEIN	s9237	Mkk1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005757
PROTEIN	s9238	Mkk1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005757
PROTEIN	s9239	Mkk2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006061
PROTEIN	s6456	Mkk2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006061
PROTEIN	s135	Mkk2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006061
PROTEIN	s9240	Slt2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001072
PROTEIN	s9241	Sdp1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001375
PROTEIN	s9242	Msg5		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004998
PROTEIN	s136	Msg5		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004998
PROTEIN	s9243	Fus3		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000112
PROTEIN	s9244	Fus3		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000112
PROTEIN	s9245	Swi6		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004172
PROTEIN	s8408	Swi6		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004172
PROTEIN	s131	Kdx1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001644
PROTEIN	s9246	Kdx1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001644
PROTEIN	s9247	Fus3		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000112
PROTEIN	s9248	Fus3		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000112
PROTEIN	s9249	Slt2		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001072
PROTEIN	s8414	Kdx1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001644
PROTEIN	s6244	Rlm1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006010
PROTEIN	s156	Rlm1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006010
PROTEIN	s9250	Nab2		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003090
PROTEIN	s9251	Nab2		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003090
PROTEIN	s9281	Gsc2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003264
PROTEIN	s9282	Slg1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005534
PROTEIN	s9286	Pdr12		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005979
PROTEIN	s9287	Fet4		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004938
PROTEIN	s9293	Gpr1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002193
PROTEIN	s9294	Zap1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003592
PROTEIN	s9295	Sir2		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002200
PROTEIN	s9296	War1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004541
PROTEIN	s9297	Cup2		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003134
PROTEIN	s9298	Mac1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004623
PROTEIN	s9299	Fre1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004204
PROTEIN	s9300	Fre2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001703
PROTEIN	s9301	Slg1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005534
PROTEIN	s9302	Mid2		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004324
PROTEIN	s9303	Bni1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005215
PROTEIN	s9304	Bnr1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001421
PROTEIN	s9305	Sec3		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000810
PROTEIN	s9309	Smf1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005482
PROTEIN	s7416	Smf1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005482
PROTEIN	s7524	Bcy1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001295
PROTEIN	s7525	Zds1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004886
PROTEIN	s95	Tpk3		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001649
PROTEIN	s88	Tpk2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006124
RNA	s28	ADH1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s33	ADH3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s35	ADH4		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s2235	ALD4		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7294	ARN1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7296	ARN2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7298	ARN3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7300	ARN4		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7290	ATX1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s182	BIO5		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s153	CCC1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7292	CCC2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s43	CKI1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6975	CLN1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s4231	CLN2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s467	CMK2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s573	COR1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7308	COT1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7209	CRS5		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s600	CTH1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7316	TIS11		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7195	CTR1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7196	CTR2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7197	CTR3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s79	CTT1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7207	CUP1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s672	CY-tRNA		c1	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s673	CY-tRNA		c1	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s579	CYB2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s569	CYC1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s571	CYC7		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s577	CYT1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s468	DIA1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s77	DPP1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s41	EKI1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6453	ENA1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s585	ERG11		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7286	FET3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s14	FET4		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7304	FET5		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7274	FIT1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7276	FIT2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7278	FIT3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7177	FRE1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7282	FRE2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7283	FRE3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7284	FRE4		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7312	FRE5		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7194	FRE6		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7184	FRE7		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7306	FTH1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7288	FTR1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s199	GDH3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6840	GLO1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s197	GLT1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6884	GPX1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6455	GSC2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6819	GSY2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7165	GYP7		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s581	HEM13		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s583	HMG1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7314	HMX1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s3999	HXK1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6953	HXT2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s3998	HXT7		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7205	IRC7		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6569	MCK1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6818	MDH1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s56	MET14		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s57	MET16		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s53	MET3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s64	MET30		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s171	MRS3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7310	MRS4		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s670	MT-tRNA		c13	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s671	MT-tRNA		c13	transmembrane		Amount	0		FALSE	FALSE	FALSE			
RNA	s68	MUP1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s39	PAH1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6955	PHO89		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s37	PIS1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s1469	PMC1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s1471	PMR1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7169	RCN1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s595	ROX1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6577	RPN4		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s66	SAM3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7302	SMF3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7211	SOD1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s589	SOD2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6511	SWE1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s4001	TPS1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s71	TSA1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s5024	VCX1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7336	VHT1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s591	YHB1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s2089	YLR194C		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s2090	YOR385W		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s7167	YPT53		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s20	ZRC1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s26	ZRG17		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s30	ZRR1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s11	ZRT1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s12	ZRT2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8011	HAL5		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8187	PDR12		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8204	ZAP1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s4000	CIT2		c4	inside					FALSE	FALSE	FALSE			
RNA	s8260	PHO84		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8276	ZRT3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6978	FRT1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6980	FRT2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s593	HYP2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6045	PTP3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6042	PTP2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8735	PUT4		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8737	NQM1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8326	RTC3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8740	FMP48		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8741	CHA1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6671	GPP2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8743	AIM17		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8744	BDH2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8745	GLK1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8746	YKL151C		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8747	DAK1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8749	MCR1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8750	STF2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8751	TKL2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8752	POM33		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8753	UGP1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8754	TSL1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8755	YMR090W		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8756	SPG3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8758	PHM7		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8759	PAI3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8760	TSA2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8761	PRX1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8762	GRE1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8763	DDR2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8764	SPS100		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8776	ALD3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8509	PHM8		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8508	GRX1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8507	RGI1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8506	HSP26		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8778	FMP45		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8779	ARA1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8780	OM45		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8781	EMI2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6793	TPS2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8782	SPI1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8476	SOL4		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8475	HBT1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8783	MSC1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8433	ALD2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6055	HSP12		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6054	GPD1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6050	STL1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8797	PNC1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8921	QCR2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8957	FRM2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8958	TPI1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8959	YDL124W		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8960	FBA1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8931	YNL134C		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8961	ENO2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8962	GPM1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s9182	CTS1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s9183	NRG1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s9184	PRB1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s9185	RIM8		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s9186	SMP1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s9187	YDL038C		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s9188	YJR061W		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s9209	SUC2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s9210	GAL1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s9211	GAL10		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s9213	STA1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s9215	FLO11		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s9218	ZPS1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8632	PGK1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8630	BGL2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8626	CHS3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6287	DFG5		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8625	CIS3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8624	PIR3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6282	HSP150		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6289	PIR1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8616	NCW2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8615	CCW14		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8614	CWP1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s6286	CRH1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8613	SED1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8612	PST1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8677	YGP1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8634	KDX1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8635	FKS1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8633	SLT2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8428	YLR042C		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8429	PRY2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s8412	PCL1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
RNA	s9254	PCL2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s513	2-oxoglutarate		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s191	"7,8-diamino-pelargonic acid"		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s188	7-keto-8-aminopelargonic acid 		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s7428	ADP		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s7220	ATP		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s7179	Amino acid		default	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s186	Biotin		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s7190	DAG		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s192	Dethiobiotin		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s7189	IP3		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s550	L-glutamate		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s555	L-glutamine		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s7370	MgHPO4		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s7396	MnHPO4		default	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s416	NADP+		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s415	NADPH		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s674	S		c13	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s7178	Amino acid		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s560	heme		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s7326	siderophore		default	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s7188	"PI4,5P2"		c1	inside					FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8044	L-tyrosine		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s7031	L-asparagine		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8045	L-isoleucine		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8046	L-leucine		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8051	L-aspartate		c1	inside		Amount	0		FALSE	FALSE	FALSE			
SIMPLE_MOLECULE	s8130	L-tyrosine		c3	inside		Amount	0		FALSE	FALSE	FALSE			
